drug,agegroup,freq,match,rule,pubs_index
Heme Iron Polypeptide/Iron Polysaccharide,11-17,1.0,0,no_match,
"Hep A Vac, Inactivated/Hep B Vac Recombinant",0-2,1.0,0,no_match,
"Hep A Vac, Inactivated/Hep B Vac Recombinant",3-10,6.0,0,no_match,
"Hep A Vac, Inactivated/Hep B Vac Recombinant",11-17,183.0,0,no_match,
Heparin Sodium,0-2,42.0,1,exact_base,690.0
Heparin Sodium,0-2,42.0,1,exact_base,691.0
Heparin Sodium,0-2,42.0,1,exact_base,692.0
Heparin Sodium,3-10,80.33333333333333,1,exact_base,690.0
Heparin Sodium,3-10,80.33333333333333,1,exact_base,691.0
Heparin Sodium,3-10,80.33333333333333,1,exact_base,692.0
Heparin Sodium,11-17,75.33333333333333,1,exact_base,690.0
Heparin Sodium,11-17,75.33333333333333,1,exact_base,691.0
Heparin Sodium,11-17,75.33333333333333,1,exact_base,692.0
Heparin Sodium/Sodium Chloride,0-2,42.0,1,exact_base,690.0
Heparin Sodium/Sodium Chloride,0-2,42.0,1,exact_base,691.0
Heparin Sodium/Sodium Chloride,0-2,42.0,1,exact_base,692.0
Heparin Sodium/Sodium Chloride,3-10,51.0,1,exact_base,690.0
Heparin Sodium/Sodium Chloride,3-10,51.0,1,exact_base,691.0
Heparin Sodium/Sodium Chloride,3-10,51.0,1,exact_base,692.0
Heparin Sodium/Sodium Chloride,11-17,48.333333333333336,1,exact_base,690.0
Heparin Sodium/Sodium Chloride,11-17,48.333333333333336,1,exact_base,691.0
Heparin Sodium/Sodium Chloride,11-17,48.333333333333336,1,exact_base,692.0
"Hepatitis A Vaccine, Inactivated",0-2,283.0,0,no_match,
"Hepatitis A Vaccine, Inactivated",3-10,808.0,0,no_match,
"Hepatitis A Vaccine, Inactivated",11-17,5103.0,0,no_match,
Hepatitis B Vaccine Recombinant,0-2,158.0,0,no_match,
Hepatitis B Vaccine Recombinant,3-10,203.0,0,no_match,
Hepatitis B Vaccine Recombinant,11-17,993.0,0,no_match,
"Hepatitis B Vaccine Recombinant, Adjuvanted",0-2,2.0,0,no_match,
"Hepatitis B Vaccine Recombinant, Adjuvanted",3-10,1.0,0,no_match,
"Hepatitis B Vaccine Recombinant, Adjuvanted",11-17,86.0,0,no_match,
Histidine,0-2,0.0,0,no_match,
Histidine,3-10,12.0,0,no_match,
Histidine,11-17,0.0,0,no_match,
Histidine Monohydrochloride,0-2,0.0,0,no_match,
Histidine Monohydrochloride,3-10,0.0,0,no_match,
Histidine Monohydrochloride,11-17,5.0,0,no_match,
Histrelin Acetate,0-2,6.0,1,exact_base,2220.0
Histrelin Acetate,3-10,1237.0,1,exact_base,2220.0
Histrelin Acetate,11-17,411.0,1,exact_base,2220.0
Homatropine Hydrobromide,0-2,10.0,1,exact_base,1827.0
Homatropine Hydrobromide,3-10,95.0,1,exact_base,1827.0
Homatropine Hydrobromide,11-17,139.0,1,exact_base,1827.0
Homatropine Methylbromide/Hydrocodone Bitartrate,0-2,37.0,1,ingredient:homatropine methylbromide,1828.0
Homatropine Methylbromide/Hydrocodone Bitartrate,0-2,37.0,1,ingredient:hydrocodone,713.0
Homatropine Methylbromide/Hydrocodone Bitartrate,3-10,865.0,1,ingredient:homatropine methylbromide,1828.0
Homatropine Methylbromide/Hydrocodone Bitartrate,3-10,865.0,1,ingredient:hydrocodone,713.0
Homatropine Methylbromide/Hydrocodone Bitartrate,11-17,3710.5,1,ingredient:homatropine methylbromide,1828.0
Homatropine Methylbromide/Hydrocodone Bitartrate,11-17,3710.5,1,ingredient:hydrocodone,713.0
Homeopathic,0-2,0.0,0,no_match,
Homeopathic,3-10,0.0,0,no_match,
Homeopathic,11-17,7.0,0,no_match,
"HPV Vac Recomb Quadrivalent (Types 6, 11, 16, 18)",0-2,0.0,0,no_match,
"HPV Vac Recomb Quadrivalent (Types 6, 11, 16, 18)",3-10,11.0,0,no_match,
"HPV Vac Recomb Quadrivalent (Types 6, 11, 16, 18)",11-17,931.0,0,no_match,
"HPV Vaccine Recombinant Bivalent (Types 16, 18)",0-2,0.0,0,no_match,
"HPV Vaccine Recombinant Bivalent (Types 16, 18)",3-10,0.0,0,no_match,
"HPV Vaccine Recombinant Bivalent (Types 16, 18)",11-17,1.0,0,no_match,
"Human Papillomavirus 9-valent Vaccine, Recombinant",0-2,2.0,0,no_match,
"Human Papillomavirus 9-valent Vaccine, Recombinant",3-10,336.0,0,no_match,
"Human Papillomavirus 9-valent Vaccine, Recombinant",11-17,13390.0,0,no_match,
Humidifier,0-2,1.0,0,no_match,
Humidifier,3-10,0.0,0,no_match,
Humidifier,11-17,0.0,0,no_match,
Hyaluronate Sodium,0-2,5.0,0,no_match,
Hyaluronate Sodium,3-10,18.0,0,no_match,
Hyaluronate Sodium,11-17,178.0,0,no_match,
Hyaluronate Sodium/Urea,0-2,0.0,1,ingredient:urea,1509.0
Hyaluronate Sodium/Urea,0-2,0.0,1,ingredient:urea,1510.0
Hyaluronate Sodium/Urea,3-10,0.0,1,ingredient:urea,1509.0
Hyaluronate Sodium/Urea,3-10,0.0,1,ingredient:urea,1510.0
Hyaluronate Sodium/Urea,11-17,1.0,1,ingredient:urea,1509.0
Hyaluronate Sodium/Urea,11-17,1.0,1,ingredient:urea,1510.0
Hyaluronic Acid,0-2,0.0,1,exact_full,705.0
Hyaluronic Acid,0-2,0.0,1,exact_full,706.0
Hyaluronic Acid,0-2,0.0,1,exact_full,707.0
Hyaluronic Acid,0-2,0.0,1,exact_full,708.0
Hyaluronic Acid,3-10,0.0,1,exact_full,705.0
Hyaluronic Acid,3-10,0.0,1,exact_full,706.0
Hyaluronic Acid,3-10,0.0,1,exact_full,707.0
Hyaluronic Acid,3-10,0.0,1,exact_full,708.0
Hyaluronic Acid,11-17,3.25,1,exact_full,705.0
Hyaluronic Acid,11-17,3.25,1,exact_full,706.0
Hyaluronic Acid,11-17,3.25,1,exact_full,707.0
Hyaluronic Acid,11-17,3.25,1,exact_full,708.0
Hyaluronidase,0-2,0.0,0,no_match,
Hyaluronidase,3-10,0.0,0,no_match,
Hyaluronidase,11-17,1.0,0,no_match,
"Hyaluronidase Human, Recombinant",0-2,0.0,0,no_match,
"Hyaluronidase Human, Recombinant",3-10,1.0,0,no_match,
"Hyaluronidase Human, Recombinant",11-17,0.0,0,no_match,
"Hyaluronidase Human, Recombinant;Immune Globulin",0-2,0.0,0,no_match,
"Hyaluronidase Human, Recombinant;Immune Globulin",3-10,24.0,0,no_match,
"Hyaluronidase Human, Recombinant;Immune Globulin",11-17,181.0,0,no_match,
Hydralazine Hydrochloride,0-2,69.0,1,exact_base,709.0
Hydralazine Hydrochloride,3-10,134.0,1,exact_base,709.0
Hydralazine Hydrochloride,11-17,502.0,1,exact_base,709.0
Hydrochloric Acid,0-2,0.0,1,exact_full,710.0
Hydrochloric Acid,0-2,0.0,1,exact_full,711.0
Hydrochloric Acid,3-10,0.0,1,exact_full,710.0
Hydrochloric Acid,3-10,0.0,1,exact_full,711.0
Hydrochloric Acid,11-17,1.0,1,exact_full,710.0
Hydrochloric Acid,11-17,1.0,1,exact_full,711.0
Hydrochlorothiazide,0-2,792.0,1,exact_full,712.0
Hydrochlorothiazide,3-10,2835.0,1,exact_full,712.0
Hydrochlorothiazide,11-17,9612.0,1,exact_full,712.0
Hydrochlorothiazide/Irbesartan,0-2,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Irbesartan,0-2,0.0,1,ingredient:irbesartan,2397.0
Hydrochlorothiazide/Irbesartan,3-10,0.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Irbesartan,3-10,0.5,1,ingredient:irbesartan,2397.0
Hydrochlorothiazide/Irbesartan,11-17,3.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Irbesartan,11-17,3.0,1,ingredient:irbesartan,2397.0
Hydrochlorothiazide/Lisinopril,0-2,11.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Lisinopril,0-2,11.5,1,ingredient:lisinopril,1875.0
Hydrochlorothiazide/Lisinopril,3-10,77.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Lisinopril,3-10,77.0,1,ingredient:lisinopril,1875.0
Hydrochlorothiazide/Lisinopril,11-17,1392.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Lisinopril,11-17,1392.5,1,ingredient:lisinopril,1875.0
Hydrochlorothiazide/Losartan Potassium,0-2,6.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Losartan Potassium,0-2,6.5,1,ingredient:losartan,2232.0
Hydrochlorothiazide/Losartan Potassium,3-10,28.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Losartan Potassium,3-10,28.5,1,ingredient:losartan,2232.0
Hydrochlorothiazide/Losartan Potassium,11-17,342.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Losartan Potassium,11-17,342.0,1,ingredient:losartan,2232.0
Hydrochlorothiazide/Metoprolol Succinate,0-2,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Succinate,0-2,0.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Metoprolol Succinate,3-10,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Succinate,3-10,0.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Metoprolol Succinate,11-17,1.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Succinate,11-17,1.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Metoprolol Tartrate,0-2,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Tartrate,0-2,0.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Metoprolol Tartrate,3-10,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Tartrate,3-10,0.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Metoprolol Tartrate,11-17,9.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Metoprolol Tartrate,11-17,9.0,1,ingredient:metoprolol,949.0
Hydrochlorothiazide/Olmesartan Medoxomil,0-2,3.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Olmesartan Medoxomil,3-10,6.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Olmesartan Medoxomil,11-17,25.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Spironolactone,0-2,270.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Spironolactone,0-2,270.0,1,ingredient:spironolactone,1338.0
Hydrochlorothiazide/Spironolactone,3-10,191.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Spironolactone,3-10,191.5,1,ingredient:spironolactone,1338.0
Hydrochlorothiazide/Spironolactone,11-17,200.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Spironolactone,11-17,200.0,1,ingredient:spironolactone,1338.0
Hydrochlorothiazide/Telmisartan,0-2,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Telmisartan,0-2,0.0,1,ingredient:telmisartan,2361.0
Hydrochlorothiazide/Telmisartan,3-10,0.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Telmisartan,3-10,0.0,1,ingredient:telmisartan,2361.0
Hydrochlorothiazide/Telmisartan,11-17,4.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Telmisartan,11-17,4.5,1,ingredient:telmisartan,2361.0
Hydrochlorothiazide/Triamterene,0-2,0.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Triamterene,0-2,0.5,1,ingredient:triamterene,1468.0
Hydrochlorothiazide/Triamterene,3-10,5.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Triamterene,3-10,5.5,1,ingredient:triamterene,1468.0
Hydrochlorothiazide/Triamterene,11-17,270.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Triamterene,11-17,270.0,1,ingredient:triamterene,1468.0
Hydrochlorothiazide/Valsartan,0-2,3.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Valsartan,0-2,3.5,1,ingredient:valsartan,2332.0
Hydrochlorothiazide/Valsartan,3-10,1.5,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Valsartan,3-10,1.5,1,ingredient:valsartan,2332.0
Hydrochlorothiazide/Valsartan,11-17,64.0,1,ingredient:hydrochlorothiazide,712.0
Hydrochlorothiazide/Valsartan,11-17,64.0,1,ingredient:valsartan,2332.0
Hydrocodone Bitartrate,0-2,10.0,1,exact_base,713.0
Hydrocodone Bitartrate,3-10,28.0,1,exact_base,713.0
Hydrocodone Bitartrate,11-17,10.0,1,exact_base,713.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:hydrocodone,713.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:ibuprofen,736.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:ibuprofen,737.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:ibuprofen,738.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:ibuprofen,739.0
Hydrocodone Bitartrate/Ibuprofen,0-2,0.0,1,ingredient:ibuprofen,740.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:hydrocodone,713.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:ibuprofen,736.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:ibuprofen,737.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:ibuprofen,738.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:ibuprofen,739.0
Hydrocodone Bitartrate/Ibuprofen,3-10,2.6666666666666665,1,ingredient:ibuprofen,740.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:hydrocodone,713.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:ibuprofen,736.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:ibuprofen,737.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:ibuprofen,738.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:ibuprofen,739.0
Hydrocodone Bitartrate/Ibuprofen,11-17,498.3333333333333,1,ingredient:ibuprofen,740.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,714.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,715.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,716.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,717.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,718.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,719.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,720.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,721.0
Hydrocortisone,0-2,33243.555555555555,1,exact_full,722.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,714.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,715.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,716.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,717.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,718.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,719.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,720.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,721.0
Hydrocortisone,3-10,31481.11111111111,1,exact_full,722.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,714.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,715.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,716.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,717.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,718.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,719.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,720.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,721.0
Hydrocortisone,11-17,22526.11111111111,1,exact_full,722.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,714.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,715.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,716.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,717.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,718.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,719.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,720.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,721.0
Hydrocortisone Acetate,0-2,5.555555555555555,1,exact_base,722.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,714.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,715.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,716.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,717.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,718.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,719.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,720.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,721.0
Hydrocortisone Acetate,3-10,36.666666666666664,1,exact_base,722.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,714.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,715.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,716.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,717.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,718.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,719.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,720.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,721.0
Hydrocortisone Acetate,11-17,241.77777777777777,1,exact_base,722.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,714.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,715.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,716.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,717.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,718.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,719.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,720.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,721.0
"Hydrocortisone Acetate, Micronized",0-2,0.0,1,exact_base,722.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,714.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,715.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,716.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,717.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,718.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,719.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,720.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,721.0
"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,1,exact_base,722.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,714.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,715.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,716.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,717.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,718.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,719.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,720.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,721.0
"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,1,exact_base,722.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,714.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,715.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,716.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,717.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,718.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,719.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,720.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,721.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:hydrocortisone,722.0
Hydrocortisone Acetate/Iodoquinol,0-2,2.8,1,ingredient:iodoquinol,477.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,714.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,715.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,716.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,717.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,718.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,719.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,720.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,721.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:hydrocortisone,722.0
Hydrocortisone Acetate/Iodoquinol,3-10,3.7,1,ingredient:iodoquinol,477.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,714.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,715.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,716.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,717.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,718.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,719.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,720.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,721.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:hydrocortisone,722.0
Hydrocortisone Acetate/Iodoquinol,11-17,19.8,1,ingredient:iodoquinol,477.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,714.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,715.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,716.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,717.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,718.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,719.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,720.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,721.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:hydrocortisone,722.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,823.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,824.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,825.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,826.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,827.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,828.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,0-2,0.3125,1,ingredient:lidocaine,829.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,714.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,715.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,716.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,717.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,718.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,719.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,720.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,721.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:hydrocortisone,722.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,823.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,824.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,825.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,826.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,827.0
Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,1,ingredient:lidocaine,828.0
